,id,search_log_room_id,age,baby_bed
871,2333,6022,12,0
872,2334,6022,16,0
873,2335,6023,11,0
874,2336,6023,15,0
875,2337,6024,11,0
876,2338,6024,15,0
877,2339,6026,17,0
878,2340,6028,17,0
879,2341,6029,9,0
880,2342,6031,12,0
881,2343,6032,11,0
882,2344,6032,11,0
883,2345,6033,11,0
884,2346,6033,12,0
885,2347,6034,11,0
886,2348,6042,6,0
887,2349,6043,11,0
888,2350,6043,14,0
889,2351,6043,14,0
890,2352,6044,6,0
891,2353,6045,6,0
892,2354,6046,6,0
893,2355,6047,7,0
894,2356,6049,7,0
895,2357,6052,6,0
896,2358,6053,6,0
897,2359,6056,6,0
898,2360,6057,12,0
899,2361,6057,10,0
900,2362,6057,1,1
901,2363,6059,12,0
902,2364,6059,10,0
903,2365,6059,1,1
904,2366,6060,6,0
905,2367,6061,13,0
906,2368,6062,6,0
907,2369,6063,13,0
908,2370,6064,0,1
909,2371,6064,2,0
910,2372,6065,6,0
911,2373,6066,5,0
912,2374,6066,7,0
913,2375,6067,5,0
914,2376,6067,7,0
915,2377,6069,5,0
916,2378,6070,7,0
917,2379,6080,8,0
918,2380,6080,10,0
919,2381,6086,8,0
920,2382,6089,1,1
921,2383,6091,1,1
922,2384,6092,1,1
923,2385,6094,1,1
924,2386,6096,1,1
925,2387,6097,1,1
926,2388,6098,1,1
927,2389,6106,4,0
928,2390,6107,1,0
929,2391,6107,3,0
930,2392,6112,6,0
931,2393,6113,11,0
932,2394,6113,11,0
933,2395,6114,6,0
934,2396,6116,11,0
935,2397,6116,11,0
936,2398,6119,2,0
937,2399,6119,4,0
938,2400,6120,11,0
939,2401,6120,11,0
940,2402,6123,13,0
941,2403,6123,14,0
942,2404,6124,13,0
943,2405,6124,14,0
944,2406,6125,13,0
945,2407,6126,14,0
946,2408,6127,5,0
947,2409,6127,7,0
948,2410,6127,12,0
949,2411,6128,13,0
950,2412,6129,14,0
951,2413,6130,6,0
952,2414,6130,6,0
953,2415,6130,8,0
954,2416,6130,8,0
955,2417,6130,11,0
956,2418,6131,4,0
957,2419,6131,6,0
958,2420,6131,8,0
959,2421,6132,5,0
960,2422,6132,7,0
961,2423,6133,5,0
962,2424,6133,7,0
963,2425,6137,3,0
964,2426,6138,3,0
965,2427,6140,3,0
966,2428,6146,1,1
967,2429,6148,14,0
968,2430,6148,10,0
969,2431,6210,1,1
970,2432,6210,9,0
971,2433,6210,11,0
972,2434,6215,11,0
973,2435,6215,14,0
974,2436,6216,16,0
975,2437,6219,6,0
976,2438,6219,6,0
977,2439,6220,1,1
978,2440,6220,5,0
979,2441,6222,1,1
980,2442,6223,1,1
981,2443,6224,1,1
982,2444,6225,1,1
983,2445,6226,9,0
984,2446,6227,5,0
985,2447,6228,5,0
986,2448,6229,11,0
987,2449,6229,16,0
988,2450,6230,5,0
989,2451,6230,10,0
990,2452,6231,5,0
991,2453,6231,10,0
992,2454,6232,6,0
993,2455,6232,8,0
994,2456,6232,14,0
995,2457,6234,6,0
996,2458,6240,12,0
997,2459,6242,14,0
998,2460,6251,9,0
999,2461,6251,7,0
1000,2462,6253,3,0
1001,2463,6253,8,0
1002,2464,6260,17,0
1003,2465,6261,17,0
1004,2466,6266,17,0
1005,2467,6272,10,0
1006,2468,6277,4,0
1007,2469,6277,8,0
1008,2470,6277,9,0
1009,2471,6278,4,0
1010,2472,6278,8,0
1011,2473,6278,9,0
1012,2474,6279,4,0
1013,2475,6279,8,0
1014,2476,6279,9,0
1015,2477,6287,10,0
1016,2478,6289,10,0
1017,2479,6296,4,0
1018,2480,6297,4,0
1019,2481,6300,9,0
1020,2482,6301,9,0
1021,2483,6303,1,1
1022,2484,6305,9,0
1023,2485,6306,9,0
1024,2486,6306,12,0
1025,2487,6306,17,0
1026,2488,6307,9,0
1027,2489,6310,1,1
1028,2490,6328,2,0
1029,2491,6328,8,0
1030,2492,6329,2,0
1031,2493,6329,8,0
1032,2494,6334,4,0
1033,2495,6335,4,0
1034,2496,6342,1,1
1035,2497,6347,4,0
1036,2498,6347,8,0
1037,2499,6347,9,0
1038,2500,6348,12,0
1039,2501,6348,8,0
1040,2502,6350,12,0
1041,2503,6351,12,0
1042,2504,6352,12,0
1043,2505,6353,12,0
1044,2506,6353,8,0
1045,2507,6356,5,0
1046,2508,6356,7,0
1047,2509,6357,5,0
1048,2510,6357,7,0
1049,2511,6358,12,0
1050,2512,6358,11,0
1051,2513,6359,4,0
1052,2514,6381,4,0
1053,2515,6382,4,0
1054,2516,6385,9,0
1055,2517,6385,13,0
1056,2518,6385,15,0
1057,2519,6387,16,0
1058,2520,6387,11,0
1059,2521,6388,9,0
1060,2522,6389,11,0
1061,2523,6389,5,0
1062,2524,6391,11,0
1063,2525,6391,5,0
1064,2526,6392,11,0
1065,2527,6392,5,0
1066,2528,6393,3,0
1067,2529,6393,14,0
1068,2530,6396,14,0
1069,2531,6396,0,0
1070,2532,6396,0,0
1071,2533,6396,0,0
1072,2534,6397,14,0
1073,2535,6398,14,0
1074,2539,6421,6,0
1075,2540,6421,7,0
1076,2541,6422,2,0
1077,2542,6426,2,0
1078,2543,6428,11,0
1079,2544,6428,15,0
1080,2545,6429,11,0
1081,2546,6429,15,0
1082,2547,6430,12,0
1083,2548,6431,11,0
1084,2549,6432,15,0
1085,2550,6436,11,0
1086,2551,6437,15,0
1087,2552,6453,11,0
1088,2553,6453,15,0
1089,2554,6457,1,0
1090,2555,6457,4,0
1091,2556,6461,8,0
1092,2557,6461,11,0
1093,2558,6464,8,0
1094,2559,6464,11,0
1095,2560,6466,11,0
1096,2561,6466,14,0
1097,2562,6467,13,0
1098,2563,6468,11,0
1099,2564,6469,11,0
1100,2565,6469,14,0
1101,2566,6470,2,0
1102,2567,6470,5,0
1103,2568,6471,2,0
1104,2569,6471,6,0
1105,2570,6472,2,0
1106,2571,6472,5,0
1107,2574,6476,4,0
1108,2575,6476,7,0
1109,2576,6481,2,0
1110,2577,6481,7,0
1111,2578,6481,10,0
1112,2579,6483,1,0
1113,2580,6484,16,0
1114,2581,6485,16,0
1115,2582,6492,6,0
1116,2583,6492,13,0
1117,2584,6505,4,0
1118,2585,6505,7,0
1119,2586,6506,0,0
1120,2587,6513,9,0
1121,2588,6517,8,0
1122,2589,6517,14,0
1123,2590,6530,2,0
1124,2591,6530,7,0
1125,2592,6531,2,0
1126,2593,6531,7,0
1127,2596,6543,13,0
1128,2597,6545,5,0
1129,2598,6552,5,0
1130,2599,6553,5,0
1131,2600,6554,15,0
1132,2601,6557,7,0
1133,2602,6557,14,0
1134,2603,6557,16,0
1135,2604,6559,11,0
1136,2605,6559,15,0
1137,2606,6561,12,0
1138,2607,6564,12,0
1139,2608,6566,14,0
1140,2609,6574,9,0
1141,2610,6588,9,0
1142,2611,6594,6,0
1143,2612,6594,13,0
1144,2613,6600,11,0
1145,2614,6604,11,0
1146,2615,6609,5,0
1147,2616,6609,12,0
1148,2617,6610,12,0
1149,2618,6613,2,0
1150,2619,6613,5,0
1151,2620,6623,11,0
1152,2621,6623,12,0
1153,2622,6624,2,0
1154,2623,6624,5,0
1155,2624,6625,2,0
1156,2625,6625,5,0
1157,2626,6635,3,0
1158,2627,6635,6,0
1159,2628,6636,3,0
1160,2629,6636,6,0
1161,2630,6642,8,0
1162,2631,6642,13,0
1163,2632,6645,5,0
1164,2633,6646,10,0
1165,2634,6648,10,0
1166,2635,6655,2,1
1167,2636,6655,4,0
1168,2638,6667,1,1
1169,2639,6681,11,0
1170,2640,6682,11,0
1171,2641,6685,5,0
1172,2642,6686,10,0
1173,2643,6689,6,0
1174,2644,6690,6,0
1175,2645,6692,6,0
1176,2646,6695,5,0
1177,2647,6695,5,0
1178,2648,6696,8,0
1179,2649,6696,6,0
1180,2650,6697,5,0
1181,2651,6697,2,0
1182,2652,6698,5,0
1183,2653,6700,6,0
1184,2654,6700,10,0
1185,2655,6701,1,1
1186,2656,6701,3,0
1187,2657,6703,8,0
1188,2658,6704,7,0
1189,2659,6705,9,0
1190,2660,6706,2,0
1191,2661,6706,4,0
1192,2662,6709,8,0
1193,2663,6710,10,0
1194,2664,6712,5,0
1195,2665,6712,2,0
1196,2666,6837,11,0
1197,2667,6837,15,0
1198,2668,6850,3,0
1199,2669,6850,12,0
1200,2670,6853,3,0
1201,2671,6853,12,0
1202,2672,6854,12,0
1203,2673,6855,3,0
1204,2674,6855,12,0
1205,2675,6858,8,0
1206,2676,6858,11,0
1207,2677,6859,3,0
1208,2678,6859,12,0
1209,2679,6860,12,0
1210,2680,6861,3,0
1211,2681,6861,12,0
1212,2682,6862,12,0
1213,2683,6863,3,0
1214,2684,6864,12,0
1215,2685,6865,10,0
1216,2686,6866,14,0
1217,2687,6867,3,0
1218,2688,6869,2,0
1219,2689,6869,6,0
1220,2690,6870,2,0
1221,2691,6870,6,0
1222,2692,6871,2,0
1223,2693,6871,6,0
1224,2694,6872,4,0
1225,2695,6872,8,0
1226,2696,6872,11,0
1227,2697,6873,3,0
1228,2698,6874,8,0
1229,2699,6874,8,0
1230,2700,6876,2,0
1231,2701,6879,14,0
1232,2702,6879,17,0
1233,2703,6880,14,0
1234,2704,6880,17,0
1235,2705,6881,14,0
1236,2706,6881,17,0
1237,2707,6882,7,0
1238,2708,6882,10,0
1239,2709,6884,7,0
1240,2710,6884,10,0
1241,2711,6886,7,0
1242,2712,6886,10,0
1243,2713,6887,7,0
1244,2714,6887,10,0
1245,2715,6888,7,0
1246,2716,6889,7,0
1247,2717,6890,0,0
1248,2718,6890,0,0
1249,2719,6892,6,0
1250,2720,6893,15,0
1251,2721,6894,15,0
1252,2722,6895,15,0
1253,2723,6975,4,0
1254,2724,6975,4,0
1255,2725,6978,0,1
1256,2726,6978,6,0
1257,2727,6982,5,0
1258,2728,6982,3,0
1259,2729,6983,5,0
1260,2730,6983,2,1
1261,2731,6985,0,1
1262,2732,6986,11,0
1263,2733,6988,3,0
1264,2734,6988,5,0
1265,2735,6989,5,0
1266,2736,6990,5,0
1267,2737,6991,5,0
1268,2738,6991,3,0
1269,2739,6992,11,0
1270,2740,6996,7,0
1271,2741,6997,7,0
1272,2742,7003,9,0
1273,2743,7003,11,0
1274,2744,7006,13,0
1275,2745,7007,13,0
1276,2746,7011,1,0
1277,2747,7011,2,0
1278,2748,7011,5,0
1279,2749,7013,1,0
1280,2750,7013,2,0
1281,2751,7013,5,0
1282,2752,7014,7,0
1283,2753,7015,17,0
1284,2754,7017,4,0
1285,2755,7017,15,0
1286,2756,7017,15,0
1287,2757,7018,5,0
1288,2758,7019,16,0
1289,2759,7023,11,0
1290,2760,7024,3,0
1291,2761,7025,3,0
1292,2762,7029,13,0
1293,2763,7031,5,0
1294,2764,7031,7,0
1295,2765,7036,8,0
1296,2766,7037,8,0
1297,2767,7038,0,1
1298,2768,7038,1,1
1299,2769,7038,3,0
1300,2770,7040,9,0
1301,2771,7041,11,0
1302,2772,7041,13,0
1303,2773,7043,11,0
1304,2774,7043,13,0
1305,2775,7051,15,0
1306,2776,7051,11,0
1307,2777,7052,13,0
1308,2778,7054,13,0
1309,2779,7055,12,0
1310,2780,7056,12,0
1311,2781,7057,12,0
1312,2782,7059,10,0
1313,2783,7060,7,0
1314,2784,7064,5,0
1315,2785,7064,2,1
1316,2786,7070,8,0
1317,2787,7070,12,0
1318,2788,7070,16,0
1319,2789,7071,10,0
1320,2790,7073,8,0
1321,2791,7073,12,0
1322,2792,7073,16,0
1323,2793,7074,8,0
1324,2794,7074,12,0
1325,2795,7074,16,0
1326,2796,7075,8,0
1327,2797,7075,12,0
1328,2798,7075,16,0
1329,2799,7076,8,0
1330,2800,7076,12,0
1331,2801,7076,16,0
1332,2802,7077,9,0
1333,2803,7078,10,0
1334,2804,7079,8,0
1335,2805,7080,12,0
1336,2806,7080,16,0
1337,2807,7087,10,0
1338,2808,7088,10,0
1339,2809,7089,4,0
1340,2810,7090,4,0
1341,2811,7092,4,0
1342,2812,7102,5,0
1343,2813,7102,7,0
1344,2814,7106,4,0
1345,2815,7107,11,0
1346,2816,7107,8,0
1347,2817,7109,7,0
1348,2818,7112,1,1
1349,2819,7115,1,1
1350,2820,7167,6,0
1351,2821,7225,6,0
1352,2822,7232,6,0
1353,2823,7233,12,0
1354,2824,7234,12,0
1355,2825,7236,12,0
1356,2827,7241,10,0
1357,2828,7242,2,0
1358,2829,7242,14,0
1359,2830,7254,16,0
1360,2831,7254,17,0
1361,2832,7256,9,0
1362,2833,7259,0,0
1363,2834,7262,10,0
1364,2835,7262,7,0
1365,2836,7264,1,1
1366,2837,7266,15,0
1367,2838,7266,8,0
1368,2839,7283,3,0
1369,2840,7291,2,0
1370,2841,7291,14,0
1371,2842,7293,11,0
1372,2843,7294,6,0
1373,2844,7297,11,0
1374,2845,7298,6,0
1375,2846,7305,3,0
1376,2847,7306,3,0
1377,2848,7308,3,0
1378,2849,7311,3,0
1379,2850,7320,8,0
1380,2851,7320,12,0
1381,2852,7322,6,0
1382,2853,7323,2,0
1383,2854,7323,4,0
1384,2855,7326,2,1
1385,2856,7333,7,0
1386,2857,7333,7,0
1387,2858,7340,12,0
1388,2859,7340,8,0
1389,2860,7344,2,0
1390,2861,7344,4,0
1391,2862,7345,2,0
1392,2863,7345,4,0
1393,2864,7348,12,0
1394,2865,7348,15,0
1395,2866,7348,17,0
1396,2867,7349,9,0
1397,2868,7361,17,0
1398,2869,7362,9,0
1399,2871,7372,16,0
1400,2872,7372,7,0
1401,2873,7375,7,0
1402,2874,7391,10,0
1403,2875,7391,6,0
1404,2876,7391,4,0
1405,2877,7394,8,0
1406,2878,7395,8,0
1407,2879,7396,8,0
1408,2880,7397,8,0
1409,2881,7400,11,0
1410,2882,7401,11,0
1411,2883,7403,10,0
1412,2884,7403,10,0
1413,2885,7404,10,0
1414,2886,7404,10,0
1415,2887,7405,11,0
1416,2888,7406,10,0
1417,2889,7406,10,0
1418,2890,7410,9,0
1419,2892,7417,11,0
1420,2896,7425,2,0
1421,2897,7425,14,0
1422,2898,7426,2,0
1423,2899,7426,14,0
1424,2900,7427,2,0
1425,2901,7427,14,0
1426,2902,7430,2,0
1427,2903,7430,14,0
1428,2904,7431,2,0
1429,2905,7431,14,0
1430,2906,7432,2,0
1431,2907,7432,14,0
1432,2908,7436,2,0
1433,2909,7436,14,0
1434,2910,7440,6,0
1435,2911,7440,8,0
1436,2912,7440,11,0
1437,2913,7441,6,0
1438,2914,7441,8,0
1439,2915,7441,11,0
1440,2916,7444,1,1
1441,2917,7444,5,0
1442,2918,7450,1,1
1443,2919,7450,3,0
1444,2920,7452,1,1
1445,2921,7452,3,0
1446,2922,7453,10,0
1447,2923,7453,12,0
1448,2925,7456,2,1
1449,2926,7464,11,0
1450,2927,7467,8,0
1451,2928,7467,10,0
1452,2929,7467,12,0
1453,2930,7468,8,0
1454,2931,7468,10,0
1455,2932,7468,12,0
1456,2933,7469,8,0
1457,2934,7469,10,0
1458,2935,7469,12,0
1459,2936,7471,8,0
1460,2937,7471,10,0
1461,2938,7471,12,0
1462,2939,7472,8,0
1463,2940,7472,10,0
1464,2941,7472,12,0
1465,2942,7480,14,0
1466,2943,7480,10,0
1467,2944,7482,14,0
1468,2945,7482,10,0
1469,2946,7485,14,0
1470,2947,7485,10,0
1471,2948,7500,8,0
1472,2949,7500,10,0
1473,2950,7500,12,0
1474,2951,7504,8,0
1475,2952,7504,10,0
1476,2953,7504,12,0
1477,2954,7505,8,0
1478,2955,7505,10,0
1479,2956,7505,12,0
1480,2957,7506,1,1
1481,2958,7506,3,0
1482,2959,7506,6,0
1483,2960,7507,1,0
1484,2961,7507,3,0
1485,2962,7507,6,0
1486,2963,7507,0,0
1487,2964,7508,1,0
1488,2965,7508,3,0
1489,2966,7508,6,0
1490,2967,7509,8,0
1491,2968,7509,10,0
1492,2969,7509,12,0
1493,2970,7511,8,0
1494,2971,7511,10,0
1495,2972,7511,12,0
1496,2973,7514,0,1
1497,2974,7514,3,0
1498,2975,7515,0,1
1499,2976,7515,3,0
1500,2977,7522,3,0
1501,2978,7535,9,0
1502,2979,7535,8,0
1503,2980,7535,4,0
1504,2982,7537,9,0
1505,2983,7537,8,0
1506,2984,7537,4,0
1507,2985,7548,12,0
1508,2986,7552,6,0
1509,2987,7552,9,0
1510,2988,7553,3,0
1511,2989,7555,3,0
1512,2990,7556,3,0
1513,2991,7557,3,0
1514,2992,7558,3,0
1515,2993,7559,3,0
1516,2994,7564,3,0
1517,2995,7565,6,0
1518,2996,7565,10,0
1519,2997,7567,7,0
1520,2998,7567,2,0
1521,2999,7569,16,0
1522,3000,7569,17,0
1523,3001,7571,17,0
1524,3002,7581,2,0
1525,3003,7587,3,0
1526,3004,7588,3,0
1527,3005,7591,17,0
1528,3006,7592,2,0
1529,3007,7592,5,0
1530,3008,7592,9,0
1531,3009,7594,17,0
1532,3010,7595,15,0
1533,3011,7600,17,0
1534,3012,7601,2,0
1535,3013,7601,5,0
1536,3014,7604,13,0
1537,3015,7652,10,0
1538,3016,7715,8,0
1539,3017,7715,14,0
1540,3018,7717,3,0
1541,3019,7719,8,0
1542,3020,7720,14,0
1543,3021,7732,9,0
1544,3022,7732,7,0
1545,3023,7733,8,0
1546,3024,7733,14,0
1547,3025,7734,9,0
1548,3026,7734,7,0
1549,3027,7735,8,0
1550,3028,7735,14,0
1551,3029,7736,9,0
1552,3030,7736,7,0
1553,3031,7737,8,0
1554,3032,7738,14,0
1555,3033,7739,8,0
1556,3034,7740,14,0
1557,3035,7741,8,0
1558,3036,7744,5,0
1559,3037,7748,15,0
1560,3038,7749,2,0
1561,3039,7749,4,0
1562,3040,7750,2,0
1563,3041,7750,4,0
1564,3042,7752,2,0
1565,3043,7752,4,0
1566,3044,7756,5,0
1567,3045,7756,3,0
1568,3046,7756,0,1
1569,3047,7760,5,0
1570,3048,7760,3,0
1571,3049,7761,1,0
1572,3050,7761,10,0
1573,3051,7761,14,0
1574,3053,7763,1,0
1575,3054,7763,10,0
1576,3055,7763,14,0
1577,3056,7764,1,0
1578,3057,7764,10,0
1579,3064,7767,4,0
1580,3065,7771,4,0
1581,3066,7771,7,0
1582,3067,7775,7,0
1583,3068,7775,10,0
1584,3069,7780,1,1
1585,3070,7869,6,0
1586,3071,7869,8,0
1587,3072,7922,8,0
1588,3073,7922,10,0
1589,3074,7922,12,0
1590,3075,7927,5,0
1591,3076,7927,3,0
1592,3077,7927,0,1
1593,3078,7929,5,0
1594,3079,7929,3,0
1595,3080,7930,5,0
1596,3081,7934,5,0
1597,3082,7934,3,0
1598,3083,7936,13,0
1599,3084,7947,5,0
1600,3085,7951,10,0
1601,3086,7951,4,0
1602,3087,7952,10,0
1603,3088,7952,4,0
1604,3089,7961,8,0
1605,3090,7962,12,0
1606,3091,7962,8,0
1607,3092,7962,6,0
1608,3093,7965,10,0
1609,3094,7966,8,0
1610,3095,7966,10,0
1611,3096,7967,14,0
1612,3097,7968,1,0
1613,3098,7968,7,0
1614,3099,7969,10,0
1615,3100,7970,14,0
1616,3101,7970,8,0
1617,3102,7971,7,0
1618,3103,7972,7,0
1619,3104,7973,3,0
1620,3105,7974,7,0
1621,3106,7975,12,0
1622,3107,7978,8,0
1623,3108,7978,12,0
1624,3109,7982,1,0
1625,3110,7984,2,0
1626,3111,7989,11,0
1627,3112,7997,13,0
1628,3113,7997,6,0
1629,3114,7997,0,0
1630,3115,8004,8,0
1631,3116,8004,13,0
1632,3117,8005,8,0
1633,3118,8005,13,0
1634,3119,8006,3,0
1635,3120,8006,5,0
1636,3121,8011,10,0
1637,3122,8011,5,0
1638,3123,8012,11,0
1639,3124,8012,8,0
1640,3125,8013,11,0
1641,3126,8013,8,0
1642,3127,8023,4,0
1643,3128,8023,7,0
1644,3129,8029,2,0
1645,3130,8029,4,0
1646,3131,8033,14,0
1647,3132,8033,8,0
1648,3133,8034,14,0
1649,3134,8034,8,0
1650,3136,8046,3,0
1651,3137,8056,15,0
1652,3138,8056,12,0
1653,3139,8059,15,0
1654,3140,8059,12,0
1655,3141,8060,12,0
1656,3142,8061,15,0
1657,3143,8062,17,0
1658,3144,8062,7,0
1659,3145,8064,12,0
1660,3146,8066,9,0
1661,3147,8068,9,0
1662,3148,8069,8,0
1663,3149,8069,10,0
1664,3150,8069,11,0
1665,3151,8069,12,0
1666,3152,8070,9,0
1667,3153,8071,8,0
1668,3154,8071,10,0
1669,3155,8072,11,0
1670,3156,8072,12,0
1671,3157,8076,7,0
1672,3158,8076,9,0
1673,3159,8077,7,0
1674,3160,8077,9,0
1675,3161,8078,7,0
1676,3162,8078,9,0
1677,3163,8079,7,0
1678,3164,8079,9,0
1679,3165,8083,1,1
1680,3166,8083,11,0
1681,3167,8084,1,1
1682,3168,8084,11,0
1683,3169,8085,1,1
1684,3170,8085,11,0
1685,3172,8089,1,1
1686,3173,8089,11,0
1687,3174,8091,9,0
1688,3175,8093,5,0
1689,3176,8093,7,0
1690,3177,8094,5,0
1691,3178,8094,7,0
1692,3179,8095,5,0
1693,3180,8097,6,0
1694,3181,8098,6,0
1695,3182,8098,11,0
1696,3183,8099,6,0
1697,3184,8099,11,0
1698,3185,8100,6,0
1699,3186,8101,11,0
1700,3187,8108,3,0
1701,3188,8109,3,0
1702,3189,8111,12,0
1703,3190,8111,5,0
1704,3191,8111,5,0
1705,3192,8115,13,0
1706,3193,8115,10,0
1707,3194,8117,3,0
1708,3195,8123,12,0
1709,3196,8124,5,0
1710,3197,8125,9,0
1711,3198,8129,3,0
1712,3199,8130,7,0
1713,3201,8134,9,0
1714,3202,8136,9,0
1715,3203,8138,9,0
1716,3204,8143,9,0
1717,3205,8145,9,0
1718,3206,8150,5,0
1719,3207,8150,3,0
1720,3208,8151,17,0
1721,3209,8151,9,0
1722,3210,8152,11,0
1723,3211,8152,8,0
1724,3212,8154,5,0
1725,3213,8154,3,0
1726,3214,8159,6,0
1727,3215,8159,4,0
1728,3216,8159,4,0
1729,3217,8160,3,0
1730,3218,8160,6,0
1731,3219,8161,5,0
1732,3220,8161,3,0
1733,3221,8162,5,0
1734,3222,8162,3,0
1735,3223,8163,5,0
1736,3224,8163,3,0
1737,3225,8165,5,0
1738,3226,8165,3,0
1739,3227,8169,6,0
1740,3228,8169,4,0
1741,3229,8169,4,0
1742,3230,8173,10,0
1743,3231,8175,13,0
1744,3232,8176,13,0
1745,3233,8177,13,0
1746,3234,8178,10,0
1747,3235,8185,11,0
1748,3236,8185,9,0
1749,3237,8186,11,0
1750,3238,8186,9,0
1751,3239,8193,6,0
1752,3244,8206,17,0
1753,3245,8211,17,0
1754,3246,8219,13,0
1755,3247,8220,13,0
1756,3248,8221,13,0
1757,3249,8222,13,0
1758,3250,8223,4,0
1759,3251,8223,1,0
1760,3252,8233,13,0
1761,3253,8235,13,0
1762,3254,8236,13,0
1763,3255,8240,13,0
1764,3256,8248,17,0
1765,3257,8251,17,0
1766,3258,8252,8,0
1767,3259,8252,10,0
1768,3260,8255,8,0
1769,3261,8255,10,0
1770,3262,8265,10,0
1771,3263,8267,10,0
1772,3264,8268,10,0
1773,3265,8271,4,0
1774,3266,8271,7,0
1775,3267,8271,14,0
1776,3268,8271,17,0
1777,3269,8272,4,0
1778,3270,8272,7,0
1779,3271,8273,13,0
1780,3272,8273,17,0
1781,3273,8274,4,0
1782,3274,8274,7,0
1783,3275,8275,4,0
1784,3276,8275,7,0
1785,3277,8276,4,0
1786,3278,8276,7,0
1787,3279,8277,4,0
1788,3280,8277,7,0
1789,3281,8278,4,0
1790,3282,8278,7,0
1791,3283,8283,13,0
1792,3284,8285,13,0
1793,3285,8287,13,0
1794,3286,8295,12,0
1795,3287,8295,5,0
1796,3288,8298,12,0
1797,3289,8300,17,0
1798,3290,8302,17,0
1799,3291,8304,17,0
1800,3292,8306,17,0
1801,3293,8310,17,0
1802,3294,8312,6,0
1803,3295,8312,9,0
1804,3296,8312,11,0
1805,3297,8313,11,0
1806,3298,8314,9,0
1807,3299,8314,6,0
1808,3300,8316,17,0
1809,3301,8327,9,0
1810,3302,8346,9,0
1811,3303,8349,11,0
1812,3304,8350,11,0
1813,3305,8360,1,0
1814,3306,8361,1,0
1815,3307,8363,13,0
1816,3308,8363,13,0
1817,3309,8364,12,0
1818,3310,8365,6,0
1819,3311,8365,12,0
1820,3312,8366,13,0
1821,3313,8366,13,0
1822,3314,8367,12,0
1823,3315,8368,6,0
1824,3316,8368,12,0
1825,3317,8369,13,0
1826,3318,8369,13,0
1827,3319,8370,12,0
1828,3320,8371,13,0
1829,3321,8371,13,0
1830,3322,8372,13,0
1831,3323,8373,13,0
1832,3324,8374,12,0
1833,3325,8375,11,0
1834,3326,8379,8,0
1835,3327,8381,8,0
1836,3328,8382,13,0
1837,3329,8384,8,0
1838,3330,8387,8,0
1839,3331,8390,8,0
1840,3332,8393,8,0
1841,3333,8394,16,0
1842,3334,8396,0,0
1843,3335,8397,8,0
1844,3336,8397,13,0
1845,3337,8398,3,0
1846,3338,8399,3,0
1847,3339,8403,8,0
1848,3340,8405,8,0
1849,3341,8408,3,0
1850,3342,8409,15,0
1851,3343,8410,9,0
1852,3344,8411,4,0
1853,3345,8411,6,0
1854,3346,8413,6,0
1855,3347,8413,10,0
1856,3348,8414,2,0
1857,3349,8414,10,0
1858,3350,8415,7,0
1859,3351,8415,10,0
1860,3352,8416,15,0
1861,3353,8416,12,0
1862,3354,8418,2,0
1863,3355,8418,10,0
1864,3356,8420,8,0
1865,3357,8422,8,0
1866,3358,8423,15,0
1867,3359,8423,12,0
1868,3360,8433,7,0
1869,3361,8433,5,0
1870,3362,8433,3,0
1871,3363,8434,1,0
1872,3364,8444,15,0
1873,3365,8444,12,0
1874,3366,8447,7,0
1875,3367,8447,10,0
1876,3368,8448,5,0
1877,3369,8448,3,0
1878,3370,8451,15,0
1879,3371,8451,12,0
1880,3372,8452,11,0
1881,3373,8454,4,0
1882,3374,8454,4,0
1883,3375,8571,7,0
1884,3376,8571,12,0
1885,3377,8571,14,0
1886,3378,8572,7,0
1887,3379,8573,12,0
1888,3380,8574,14,0
1889,3381,8575,8,0
1890,3382,8575,15,0
1891,3383,8576,8,0
1892,3384,8576,15,0
1893,3385,8579,8,0
1894,3386,8579,16,0
1895,3387,8582,5,0
1896,3388,8582,3,0
1897,3389,8583,5,0
1898,3390,8583,3,0
1899,3391,8592,11,0
1900,3392,8594,5,0
1901,3393,8594,9,0
1902,3394,8596,5,0
1903,3395,8596,9,0
1904,3396,8640,3,0
1905,3397,8640,3,0
1906,3398,8670,9,0
1907,3399,8672,7,0
1908,3400,8672,10,0
1909,3401,8674,10,0
1910,3402,8674,12,0
1911,3403,8681,11,0
1912,3404,8681,15,0
1913,3405,8682,11,0
1914,3406,8683,15,0
1915,3408,8693,8,0
1916,3409,8695,8,0
1917,3410,8697,8,0
1918,3411,8699,10,0
1919,3412,8699,4,0
1920,3413,8700,8,0
1921,3414,8700,4,0
1922,3415,8701,7,0
1923,3416,8701,4,0
1924,3417,8702,6,0
1925,3418,8702,4,0
1926,3419,8703,10,0
1927,3420,8703,4,0
1928,3421,8704,15,0
1929,3422,8704,12,0
1930,3423,8708,5,0
1931,3424,8708,7,0
1932,3425,8711,10,0
1933,3426,8719,10,0
1934,3427,8720,1,0
1935,3428,8724,10,0
1936,3429,8728,10,0
1937,3430,8729,10,0
1938,3431,8732,16,0
1939,3432,8732,17,0
1940,3433,8733,16,0
1941,3434,8733,17,0
1942,3435,8734,10,0
1943,3436,8736,16,0
1944,3437,8736,17,0
1945,3438,8744,5,0
1946,3439,8744,5,0
1947,3440,8745,10,0
1948,3441,8747,5,0
1949,3442,8747,5,0
1950,3443,8748,10,0
1951,3444,8750,10,0
1952,3445,8752,15,0
1953,3446,8752,12,0
1954,3447,8753,16,0
1955,3448,8756,4,0
